일자,기온(°C),습도(%rh),체감온도(°C)
2008-12-18,4.7,18,0.9
2008-12-19,3.1,19.4,-1.3
2008-12-20,7.1,17.3,4
2008-12-21,3.4,16.9,-0.5
2008-12-22,0.3,32.8,-6.4
2008-12-23,-0.7,24.1,-6.7
2008-12-24,2.1,18,-2.3
2008-12-25,0.3,16.2,-4.3
2008-12-26,-2.5,24.5,-9.1
2008-12-27,-0.5,28.4,-7
2008-12-28,2.3,33.8,-3.8
2008-12-29,5.9,24.5,1.7
2008-12-30,-0.6,15.1,-5.2
2009-01-01,-3.9,26.3,-11.1
2009-01-02,-2.3,38.9,-10.4
2009-01-03,1.2,27,-4.6
2009-01-04,2.7,28.1,-2.8
2009-01-05,2.2,24.1,-3
2009-01-06,-0.2,22,-5.8
2009-01-07,2.6,25.9,-2.7
2009-01-08,3.4,23.8,-1.4
2009-01-09,0.7,24.8,-5
2009-01-10,-1.7,28.8,-8.6
2009-01-11,-2.9,14.8,-8
2009-01-12,-3.4,31.7,-11.1
2009-01-13,-4.1,20.2,-10.4
2009-01-14,-2.3,20.2,-8.2
2009-01-15,-4.7,36.4,-13.3
2009-01-16,-2.5,25.9,-9.2
2009-01-17,2,8.6,-0.6
2009-01-18,7.1,20.5,3.7
2009-01-19,4.2,20.9,-0.1
2009-01-20,3.5,21.2,-1
2009-01-21,2.8,11.5,-0.3
2009-01-22,4.8,8.6,2.7
2009-01-23,-4,30.6,-11.8
2009-01-24,-7.1,18.4,-13.9
2009-01-25,-2.4,18.4,-8
2009-01-26,-0.4,14.4,-4.8
2009-01-27,-1.1,23.8,-7.2
2009-01-28,2.6,13.7,-1
2009-01-29,5.9,9.4,3.9
2009-01-30,8.3,30.2,4.3
2009-02-01,4.4,18,0.6
2009-02-02,6.7,6.1,5.6
2009-02-03,7.6,13,5.2
2009-02-04,7.5,16.6,4.6
2009-02-05,7.7,18.4,4.7
2009-02-06,7.1,21.2,3.6
2009-02-07,7.4,20.5,4
2009-02-08,5.9,12.6,3.2
2009-02-09,5.2,24.8,0.8
2009-02-10,4.6,19.1,0.7
2009-02-11,5.1,24.5,0.7
2009-02-12,6.9,7.9,5.4
2009-02-14,8.7,31.3,4.8
2009-02-15,4.5,9.4,2.2
2009-02-16,-1.4,20.2,-7
2009-02-17,-2.9,30.6,-10.3
2009-02-18,0.6,21.2,-4.7
2009-02-19,3.9,22,-0.6
2009-02-20,1.2,20.5,-3.8
2009-02-21,-2.6,26.6,-9.5
2009-02-22,4.1,16.6,0.4
2009-02-23,7.7,22.3,4.2
2009-02-24,8.5,15.1,6.1
2009-02-25,9,13.3,6.9
2009-02-26,6.6,22,2.9
2009-02-27,6.4,26.3,2.2
2009-03-01,6.3,24.5,2.2
2009-03-02,4.8,25.2,0.2
2009-03-03,5.2,24.5,0.8
2009-03-04,4.2,24.8,-0.5
2009-03-05,8.3,17.6,5.5
2009-03-06,4.5,11.5,1.7
2009-03-07,1,26.6,-4.8
2009-03-08,7.2,21.2,3.7
2009-03-09,8.5,20.5,5.4
2009-03-10,7.5,20.2,4.2
2009-03-11,6.3,21.6,2.5
2009-03-12,7.3,10.4,5.3
2009-03-13,4.3,18,0.4
2009-03-14,-0.3,24.5,-6.2
2009-03-15,1.7,19.8,-3.1
2009-03-16,8.4,26.3,4.8
2009-03-20,8,14.4,5.5
2009-03-21,7.6,16.6,4.7
2009-03-23,8.1,16.9,5.3
2009-03-24,5.1,41.4,-0.7
2009-03-25,4.2,19.4,0.1
2009-03-26,2.5,9.7,-0.3
2009-03-27,3.3,10.4,0.5
2009-03-28,4.8,24.5,0.3
2009-03-29,6.1,17.6,2.7
2009-03-30,5.6,18.4,2
2009-04-01,3.9,19.1,-0.2
2009-04-02,4,20.5,-0.3
2009-04-03,9.1,19.1,6.3
2009-04-05,9.5,18.4,6.9
2009-04-17,10,6.5,9.3
2009-04-23,8.9,15.1,6.5
2009-04-25,8.9,32.8,4.9
2009-04-26,8.5,24.1,5.1
2009-04-27,8.9,16.9,6.3
2009-05-01,20,59.2,21
2009-05-02,20.1,67.7,21.7
2009-05-03,19.2,71,21
2009-05-04,22.4,55.2,23
2009-05-05,22.2,60.6,23.2
2009-05-06,22.6,54.2,23.1
2009-05-07,20.2,67.8,21.8
2009-05-08,26.5,31.5,24.8
2009-05-09,26.4,32.8,24.9
2009-05-10,24.5,42.1,24
2009-05-11,23.8,64.5,25.1
2009-05-12,19.2,92.2,22.4
2009-05-13,22.5,54.1,23
2009-05-14,22.8,40.2,22.2
2009-05-15,20.2,49.3,20.5
2009-05-16,18.6,97.2,22.1
2009-05-17,23.4,59.3,24.3
2009-05-18,22.7,41.1,22.2
2009-05-19,25.5,40.6,24.8
2009-05-20,23.6,54.9,24.2
2009-05-21,21.2,49,21.4
2009-05-22,22.6,64.2,23.9
2009-05-23,21.4,72.2,23.3
2009-05-24,22.5,57.3,23.3
2009-05-25,23.7,65.2,25.1
2009-05-26,22,71.8,23.8
2009-05-27,24.9,40.4,24.2
2009-05-28,26.4,32.7,24.9
2009-05-29,24.5,42.4,24
2009-05-30,19.2,66.5,20.7
2009-05-31,25.4,31,23.8
2009-06-01,23,55.7,23.7
2009-06-02,23.1,74.5,25.2
2009-06-03,18.3,82.3,20.8
2009-06-04,23.9,62.5,25.1
2009-06-05,24.7,58.4,25.5
2009-06-06,23.4,57.7,24.2
2009-06-07,20.2,69.6,21.9
2009-06-08,21.5,65.4,22.9
2009-06-09,22.9,69.3,24.6
2009-06-10,25.4,77.3,27.7
2009-06-11,27.2,46.4,27
2009-06-12,23.2,74.4,25.3
2009-06-13,26.7,50.2,26.8
2009-06-14,23.7,65.2,25.1
2009-06-15,22.7,65.6,24.1
2009-06-16,23.6,65.5,25
2009-06-17,23.9,61.5,25
2009-06-18,26.2,55.5,26.8
2009-06-19,27.2,60.9,28.2
2009-06-20,27.4,66,28.9
2009-06-21,25.9,84.1,28.7
2009-06-22,22.2,94.4,25.6
2009-06-23,28.8,46.4,28.5
2009-06-24,29,38.6,27.9
2009-06-25,29.4,39.9,28.4
2009-06-26,26.8,66.4,28.3
2009-06-27,27.9,67.6,29.5
2009-06-28,27.6,68.6,29.3
2009-06-29,25.5,88.2,28.5
2009-06-30,24,88.1,27
2009-07-01,26.1,62.3,27.2
2009-07-02,25.6,71,27.4
2009-07-03,26.2,68.5,27.8
2009-07-04,26.3,67.4,27.9
2009-07-05,26.4,67.5,28
2009-07-06,28.1,68.1,29.7
2009-07-07,24.3,87.5,27.3
2009-07-08,24.8,92.7,28.2
2009-07-09,25.7,84.5,28.5
2009-07-10,27.8,63.5,29.1
2009-07-11,27.4,68.2,29
2009-07-12,26.1,89.5,29.3
2009-07-13,26.6,94.7,30.2
2009-07-14,26.2,92,29.6
2009-07-15,25.5,92.1,28.9
2009-07-16,24.7,94.7,28.2
2009-07-17,28,81.8,30.7
2009-07-18,29,76.1,31.3
2009-07-19,28.6,76.6,30.9
2009-07-20,25.9,81.2,28.5
2009-07-21,28.1,77.6,30.5
2009-07-22,27,63.8,28.3
2009-07-23,25.7,67.9,27.3
2009-07-24,23.5,82.5,26.1
2009-07-25,24,75.6,26.1
2009-07-26,26.8,65.7,28.2
2009-07-27,24.7,69.1,26.3
2009-07-28,25.1,67.7,26.7
2009-07-29,26.6,64,27.9
2009-07-30,26.1,67.1,27.6
2009-07-31,24.4,72.9,26.3
2009-08-01,25.7,67.7,27.3
2009-08-02,27,57.8,27.8
2009-08-03,24.8,65.3,26.2
2009-08-04,27.7,60.4,28.7
2009-08-05,28.1,54.3,28.6
2009-08-06,26.2,77.3,28.5
2009-08-07,26.1,83.5,28.9
2009-08-08,28.9,69.9,30.7
2009-08-09,26.6,72.5,28.5
2009-08-10,30,64.4,31.3
2009-08-11,24.8,95,28.3
2009-08-12,27,92,30.4
2009-08-13,25.5,92.8,28.9
2009-08-14,28.9,74.9,31.1
2009-08-15,28.4,68.6,30.1
2009-08-16,27,71.8,28.9
2009-08-17,28.9,72.1,30.8
2009-08-18,30,69,31.7
2009-08-19,30,70.3,31.8
2009-08-20,30,69.1,31.7
2009-08-21,30.6,67,32.2
2009-08-22,32.5,39.5,31.4
2009-08-23,31.4,37,30.1
2009-08-24,28.4,58.7,29.3
2009-08-25,27.5,57.8,28.3
2009-08-26,27.8,60.4,28.8
2009-08-27,27.7,68.8,29.4
2009-08-28,32,57.6,32.7
2009-08-29,27.4,57.5,28.2
2009-08-30,24,62.8,25.2
2009-08-31,24.5,62.5,25.7
2009-09-01,25.9,60.4,26.9
2009-09-02,27.1,51.9,27.4
2009-09-03,25.5,64.1,26.8
2009-09-04,25,70.1,26.8
2009-09-05,28,58.1,28.8
2009-09-06,27.5,60.6,28.5
2009-09-07,27.7,64.9,29.1
2009-09-08,25,64,26.3
2009-09-09,26.3,59,27.2
2009-09-10,28.2,51.3,28.4
2009-09-11,26.6,64,27.9
2009-09-12,27,54.4,27.5
2009-09-13,27,47.1,26.8
2009-09-14,24.5,63.5,25.8
2009-09-15,27,44.9,26.7
2009-09-16,27.7,45.7,27.4
2009-09-17,27.1,46.2,26.9
2009-09-18,27.9,52.5,28.2
2009-09-19,25.9,40.8,25.2
2009-09-20,25.3,45,25
2009-09-21,26.5,43.2,26
2009-09-22,26.6,52.2,26.9
2009-09-23,25.5,71,27.3
2009-09-24,29,60.1,29.9
2009-09-25,25.5,67.5,27
2009-09-26,27.9,53,28.3
2009-09-27,24.1,67.9,25.7
2009-09-28,23.1,84.9,25.9
2009-09-29,23.9,69.3,25.6
2009-09-30,23.6,68,25.2
2009-11-02,2.2,18.7,-2.3
2009-11-03,1.4,34.6,-5.1
2009-11-04,5.8,7.2,4.3
2009-11-11,9.9,27.4,6.6
2009-11-14,6.3,22.7,2.4
2009-11-15,3.8,14.4,0.4
2009-11-16,3.5,28.4,-1.8
2009-11-17,0.2,19.8,-5
2009-11-18,0.3,34.9,-6.6
2009-11-19,3,22,-1.7
2009-11-20,2.9,31,-2.8
2009-11-21,3.3,13,0
2009-11-22,5,15.1,1.7
2009-11-23,6.1,18.4,2.6
2009-11-24,7.3,5.4,6.6
2009-11-25,7.8,6.1,6.9
2009-11-26,9.1,8.6,7.8
2009-11-28,9.7,22.7,6.7
2009-11-29,9.5,18.4,6.9
2009-12-01,6.1,27,1.7
2009-12-02,6.8,22,3.1
2009-12-03,6.2,26.3,1.9
2009-12-04,4.8,22,0.6
2009-12-05,1.6,25.6,-3.9
2009-12-06,0.1,17.3,-4.7
2009-12-07,0,19.4,-5.2
2009-12-08,3.6,5.8,2.2
2009-12-09,7.2,18.4,4
2009-12-10,9.8,22,6.9
2009-12-12,10,15.8,7.8
2009-12-13,7,20.5,3.5
2009-12-14,4.2,26.6,-0.7
2009-12-15,0.8,10.8,-2.6
2009-12-16,-2.8,21.2,-9
2009-12-17,-3,16.2,-8.4
2009-12-18,-3.8,30.2,-11.5
2009-12-19,-4.2,28.8,-11.8
2009-12-20,-0.1,29.9,-6.6
2009-12-21,-1.6,26.3,-8.1
2009-12-22,0,22,-5.5
2009-12-23,6.8,9.4,4.9
2009-12-24,7,16.6,4
2009-12-25,3.6,22.7,-1
2009-12-26,-0.3,18.7,-5.4
2009-12-27,0.2,27,-5.9
2009-12-28,-3,14,-7.9
2009-12-29,-2.3,24.8,-8.8
2009-12-30,-1.7,21.2,-7.6
2010-01-01,-6.2,16.6,-12.4
2010-01-02,-0.7,23,-6.6
2010-01-03,-1.7,7.6,-4.6
2010-01-04,0.5,26.6,-5.5
2010-01-05,-4.4,12.2,-9.2
2010-01-06,-6.1,14.8,-11.9
2010-01-07,-6.7,21.6,-14
2010-01-08,-4.1,27.4,-11.5
2010-01-09,-0.7,22.7,-6.5
2010-01-10,1.7,22.7,-3.5
2010-01-11,-0.7,22.3,-6.5
2010-01-12,-3.9,14.4,-9.1
2010-01-13,-6.6,18,-13.2
2010-01-14,-5.9,23.4,-13.3
2010-01-15,-1.4,10.1,-5
2010-01-16,-2,20.2,-7.8
2010-01-17,0.2,22.7,-5.4
2010-01-18,2.9,21.6,-1.8
2010-01-19,4.5,4.7,3.6
2010-01-21,1.3,16.9,-3.1
2010-01-22,-2.8,15.5,-8
2010-01-23,-3.5,20.2,-9.7
2010-01-24,-2.3,16.2,-7.5
2010-01-25,0.5,10.4,-2.8
2010-01-26,-2.6,22,-8.8
2010-01-27,1.9,11.5,-1.4
2010-01-28,4.9,20.2,0.9
2010-01-29,1.6,15.8,-2.6
2010-01-30,0,13,-4
2010-02-01,3.6,9,1.2
2010-02-02,-0.4,12.2,-4.3
2010-02-03,-5,8.6,-8.8
2010-02-04,-4.1,14,-9.3
2010-02-05,-1.5,16.2,-6.5
2010-02-06,-2.2,21.6,-8.3
2010-02-07,1.4,5.8,-0.3
2010-02-08,6.5,6.5,5.3
2010-02-09,7.6,22,4.1
2010-02-10,7.5,19.1,4.3
2010-02-11,2.4,24.8,-2.8
2010-02-12,1.7,20.5,-3.2
2010-02-13,0.2,20.5,-5.1
2010-02-14,-0.4,20.9,-5.9
2010-02-15,2.6,14.8,-1.2
2010-02-16,-0.4,14.4,-4.8
2010-02-17,-0.3,18.7,-5.4
2010-02-18,-1,18,-6.2
2010-02-19,-2.5,14,-7.3
2010-02-20,0.3,9.7,-2.9
2010-02-21,8.4,9.4,6.8
2010-02-22,8.3,22,5
2010-02-23,6.9,5.4,6.1
2010-02-24,8,5,7.5
2010-02-26,5.8,24.5,1.6
2010-02-27,5.4,19.8,1.6
2010-03-01,5.6,28.1,1
2010-03-02,5.6,22.7,1.5
2010-03-03,4.5,21.6,0.2
2010-03-04,7.4,17.3,4.4
2010-03-05,7.1,14.4,4.4
2010-03-06,4.1,23.4,-0.5
2010-03-07,3.6,24.8,-1.3
2010-03-08,2.9,22.3,-1.9
2010-03-09,1.9,20.2,-2.9
2010-03-10,-2.4,16.6,-7.7
2010-03-11,-1.2,14.8,-5.9
2010-03-12,6.2,22.3,2.3
2010-03-13,8.7,14,6.4
2010-03-14,8.6,20.9,5.5
2010-03-15,9.6,25.6,6.4
2010-03-16,4,19.8,-0.2
2010-03-17,0.7,15.1,-3.6
2010-03-18,3.9,20.9,-0.4
2010-03-19,2.2,21.6,-2.7
2010-03-21,3.8,27.7,-1.3
2010-03-22,4,23,-0.6
2010-03-23,5.7,14.4,2.7
2010-03-24,7.6,19.4,4.4
2010-03-25,4.1,27.4,-0.9
2010-03-26,0.4,15.1,-3.9
2010-03-27,3.2,15.1,-0.5
2010-03-28,5.3,11.9,2.6
2010-03-29,4.9,18.4,1.1
2010-03-30,4.8,16.2,1.3
2010-04-01,9.9,17.3,7.5
2010-04-02,5.5,38.9,0
2010-04-03,4.7,19.8,0.7
2010-04-04,6.8,9.4,4.9
2010-04-06,9.8,13.7,7.8
2010-04-07,6.4,16.9,3.2
2010-04-08,5.2,13,2.3
2010-04-09,8.7,13.3,6.5
2010-04-12,9.9,23.4,6.9
2010-04-13,4.3,23,-0.2
2010-04-14,2.1,23,-3
2010-04-15,2,24.5,-3.3
2010-04-16,6.2,15.8,3.1
2010-04-17,7.7,14.8,5.1
2010-04-18,9.4,7.2,8.5
2010-04-21,9.3,23.8,6.1
2010-04-22,8.2,30.2,4.2
2010-04-23,8.9,15.1,6.5
2010-04-24,7.3,18.7,4.1
2010-04-25,9.9,18.4,7.4
2010-04-27,7.9,24.1,4.3
2010-04-28,7,30.6,2.6
2010-04-29,6.9,34.2,2.2
2010-05-01,18.7,38.2,18.2
2010-05-02,21.1,54.2,21.7
2010-05-03,22.4,68.7,24
2010-05-04,23.6,62.1,24.7
2010-05-05,22.8,67.9,24.4
2010-05-06,20.3,84.4,23
2010-05-07,25.9,30.6,24.2
2010-05-08,24.5,36.5,23.5
2010-05-09,24.1,28.2,22.3
2010-05-10,20.2,60.5,21.3
2010-05-11,19.5,59.6,20.5
2010-05-12,18.1,63,19.4
2010-05-13,19.1,62.8,20.3
2010-05-14,18.5,56.3,19.3
2010-05-15,20.1,55.6,20.8
2010-05-16,22.9,40.9,22.3
2010-05-17,24.6,43.4,24.2
2010-05-18,18.5,95.9,21.9
2010-05-19,22,78,24.3
2010-05-20,24.4,55.1,25
2010-05-21,26.8,49.5,26.9
2010-05-22,20.2,59.1,21.2
2010-05-23,17.7,95.3,21
2010-05-24,20.5,62.8,21.7
2010-05-25,21.2,57.4,22
2010-05-26,19.2,71,21
2010-05-27,19.3,55.1,20
2010-05-28,18,59.9,19
2010-05-29,20,60.1,21
2010-05-30,19.9,53.6,20.5
2010-05-31,18.6,52,19.1
2010-06-01,20.3,50.2,20.6
2010-06-02,23,54,23.5
2010-06-03,23.2,66.3,24.7
2010-06-04,24.5,54,25
2010-06-05,27.8,47.8,27.7
2010-06-06,25.5,47,25.4
2010-06-07,24.9,55.8,25.5
2010-06-08,26,40.5,25.3
2010-06-09,25.3,37.9,24.4
2010-06-10,26.5,34,25.1
2010-06-11,25.2,44.3,24.9
2010-06-12,24.6,60.5,25.6
2010-06-13,27,51.8,27.3
2010-06-14,26.1,54.6,26.6
2010-06-15,25.3,61.5,26.4
2010-06-16,27.5,59.5,28.4
2010-06-17,28.8,49.3,28.8
2010-06-18,23.6,70.6,25.4
2010-06-19,26.1,67.4,27.6
2010-06-20,26.2,75.6,28.4
2010-06-21,26.8,63.7,28.1
2010-06-22,25.7,64,27
2010-06-23,24.1,58.5,25
2010-06-24,26.1,61.1,27.2
2010-06-25,23.8,74.8,25.9
2010-06-26,23.1,97.1,26.7
2010-06-27,23.7,84.4,26.5
2010-06-28,23.2,87.8,26.2
2010-06-29,26.9,72.7,28.9
2010-06-30,26.8,75,28.9
2010-07-01,25.9,80.1,28.4
2010-07-02,25.2,91.7,28.5
2010-07-03,28.1,83.6,30.9
2010-07-04,26.9,74.3,29
2010-07-05,26.3,77.4,28.6
2010-07-06,30.5,61.3,31.6
2010-07-07,26.9,72.5,28.9
2010-07-08,25,70.9,26.8
2010-07-09,27.5,69.1,29.2
2010-07-10,27.1,76.6,29.4
2010-07-11,23.8,96.1,27.3
2010-07-12,25.1,80.1,27.6
2010-07-13,21.7,97.1,25.3
2010-07-14,27.7,71,29.5
2010-07-15,26,77.6,28.3
2010-07-16,24.3,92.3,27.6
2010-07-17,28.6,77.1,31
2010-07-18,29,70,30.8
2010-07-19,30.8,68.2,32.5
2010-07-20,31.5,60.1,32.5
2010-07-21,30.3,76.6,32.6
2010-07-22,31.1,73.3,33.2
2010-07-23,31.8,63.7,33.1
2010-07-24,30.2,69.9,32
2010-07-25,31.8,60.7,32.8
2010-07-26,31.6,60.9,32.6
2010-07-27,30.7,69.3,32.4
2010-07-28,26.6,86.5,29.6
2010-07-29,29,75.7,31.2
2010-07-30,30.8,67.2,32.4
2010-07-31,31.5,68,33.2
2010-08-01,31.7,64.4,33.1
2010-08-02,31.4,73.5,33.5
2010-08-03,28.5,75.1,30.7
2010-08-04,32.5,65.8,34
2010-08-05,33.9,56.7,34.5
2010-08-06,32.8,59.2,33.7
2010-08-07,31.5,69.3,33.3
2010-08-08,31.9,66.4,33.4
2010-08-09,30.7,70.7,32.6
2010-08-10,29.8,78.5,32.3
2010-08-11,28,80.4,30.6
2010-08-12,30.3,65,31.7
2010-08-13,27.3,88.6,30.5
2010-08-14,27.5,89.2,30.7
2010-08-15,26.4,91.5,29.7
2010-08-16,28.4,84.1,31.3
2010-08-17,29.9,74.3,32.1
2010-08-18,31.2,73.5,33.3
2010-08-19,30.1,70.2,31.9
2010-08-20,31.6,69.5,33.4
2010-08-21,31.2,76.6,33.6
2010-08-22,34,56.2,34.6
2010-08-23,31.7,68.2,33.4
2010-08-24,33.1,62.3,34.3
2010-08-25,31,71,32.9
2010-08-26,31.3,70.5,33.2
2010-08-27,31.2,74.2,33.4
2010-08-28,29.9,71.4,31.8
2010-08-29,31.2,67.9,32.8
2010-08-30,30.4,70.9,32.3
2010-08-31,31.5,64.1,32.8
2010-09-01,30.8,75.9,33.1
2010-09-02,29.1,77.3,31.5
2010-09-03,29.5,82.4,32.3
2010-09-04,31.9,70.6,33.8
2010-09-05,31.2,68.4,32.9
2010-09-06,27.7,84.4,30.6
2010-09-07,24.9,92.9,28.3
2010-09-08,25.3,63.4,26.5
2010-09-09,26.7,69.2,28.4
2010-09-10,29.3,74,31.4
2010-09-11,29.4,77.4,31.8
2010-09-12,30,71,31.9
2010-09-13,30,58.3,30.8
2010-09-14,26.5,74.1,28.5
2010-09-15,27,65.3,28.4
2010-09-16,28,53.4,28.4
2010-09-17,29,60.4,30
2010-09-18,28.5,68.7,30.2
2010-09-19,30.6,56.9,31.3
2010-09-20,31,65.8,32.5
2010-09-21,30.5,68.3,32.2
2010-09-22,27.5,76.8,29.8
2010-09-23,24,56.3,24.7
2010-09-24,24.8,43.4,24.4
2010-09-25,24.1,48.5,24.2
2010-09-26,23.9,55.2,24.5
2010-09-27,24.2,58.4,25.1
2010-09-28,24.9,50.5,25.1
2010-09-29,24,51.4,24.3
2010-09-30,25.4,52.5,25.7
2010-10-26,5.6,37.4,0.3
2010-10-27,7.1,24.8,3.2
2010-10-28,9.3,11.5,7.5
2010-11-02,7.8,21.6,4.4
2010-11-03,4.8,13,1.8
2010-11-04,7.8,16.9,5
2010-11-05,9.8,14.4,7.7
2010-11-08,8.5,27,4.8
2010-11-09,6.6,32,2
2010-11-10,6,16.2,2.8
2010-11-11,9.4,4.7,9.2
2010-11-13,8.6,5,8.2
2010-11-15,5.1,18.4,1.4
2010-11-16,3.3,19.8,-1.1
2010-11-17,5.1,13.3,2.1
2010-11-18,7.4,16.2,4.5
2010-11-19,7.5,4.7,7
2010-11-20,6.6,7.2,5.2
2010-11-21,9.3,8.3,8.1
2010-11-22,8.5,12.6,6.4
2010-11-23,8.9,26.3,5.4
2010-11-24,8.6,13,6.5
2010-11-25,4.5,22.7,0.1
2010-11-26,2.6,28.8,-3
2010-11-27,3.6,19.1,-0.6
2010-11-28,1.9,13.7,-1.8
2010-11-29,5,19.1,1.2
2010-12-01,8.3,5.8,7.6
2010-12-02,9.6,15.1,7.4
2010-12-03,3.2,15.5,-0.6
2010-12-04,2.5,18.7,-1.9
2010-12-05,7.5,16.6,4.6
2010-12-06,5.3,24.8,0.9
2010-12-07,1.9,27,-3.7
2010-12-08,1.4,27.4,-4.4
2010-12-09,0.6,17.3,-4.1
2010-12-10,1,8.3,-1.7
2010-12-11,0.9,17.3,-3.7
2010-12-12,-1.4,25.6,-7.8
2010-12-13,7.6,17.6,4.6
2010-12-14,-0.5,16.6,-5.3
2010-12-15,-3.8,16.6,-9.4
2010-12-16,-5.5,19.1,-12
2010-12-17,-2,15.5,-7
2010-12-18,1.5,14.8,-2.5
2010-12-19,5.1,12.6,2.3
2010-12-20,7.9,17.6,5
2010-12-21,6.1,8.3,4.4
2010-12-22,7.4,13.7,4.9
2010-12-23,3.3,21.6,-1.3
2010-12-24,-6.2,20.9,-13.2
2010-12-25,-7.7,24.8,-15.8
2010-12-26,-3.5,27.4,-10.7
2010-12-27,-1.3,20.5,-7
2010-12-28,1.1,20.2,-3.9
2010-12-29,-1.6,23.4,-7.8
2010-12-30,-3.4,18.4,-9.3
2011-01-01,-5,25.2,-12.4
2011-01-02,-0.7,20.5,-6.2
2011-01-03,-1,26.3,-7.4
2011-01-04,-0.4,31.3,-7.1
2011-01-05,-1.4,15.8,-6.3
2011-01-06,-2.4,24.8,-9
2011-01-07,-6.1,27.4,-14.1
2011-01-08,-2.5,25.9,-9.2
2011-01-09,-4.6,28.8,-12.3
2011-01-10,-6.9,34.9,-16.1
2011-01-11,-4.9,31.7,-13.1
2011-01-12,-4.1,18.7,-10.2
2011-01-13,-5.7,31,-14
2011-01-14,-2.8,18.4,-8.5
2011-01-15,-10.8,30.2,-20.6
2011-01-16,-12.4,20.9,-21.1
2011-01-17,-7,24.8,-14.9
2011-01-18,-4.5,31.3,-12.5
2011-01-19,-3.8,10.1,-7.9
2011-01-20,-2.6,25.9,-9.4
2011-01-21,-4.4,29.5,-12.2
2011-01-22,-2.1,20.2,-7.9
2011-01-23,-1.1,23.8,-7.2
2011-01-24,-4.1,25.9,-11.3
2011-01-25,-5.6,22.3,-12.7
2011-01-26,-4.5,15.1,-10
2011-01-27,-4.5,18.7,-10.7
2011-01-28,-3.2,20.5,-9.4
2011-01-29,-4.4,32.8,-12.5
2011-01-30,-6.7,18.7,-13.5
2011-02-01,-1.7,15.5,-6.6
2011-02-02,3.2,16.9,-0.8
2011-02-03,3.2,10.1,0.5
2011-02-04,3.8,10.1,1.2
2011-02-05,3.6,11.2,0.7
2011-02-06,5.3,16.2,1.9
2011-02-07,4.4,27,-0.5
2011-02-08,5.6,10.4,3.3
2011-02-09,2.9,9.7,0.2
2011-02-10,2.2,16.6,-2
2011-02-11,0.2,18,-4.7
2011-02-12,-3.1,33.5,-10.9
2011-02-13,-3.2,16.6,-8.7
2011-02-14,-1.8,27.7,-8.6
2011-02-15,-1.3,16.2,-6.2
2011-02-16,2.4,19.1,-2.1
2011-02-17,3.6,15.5,-0.1
2011-02-18,1.8,16.6,-2.5
2011-02-19,3.8,6.8,2.1
2011-02-20,4.4,11.2,1.7
2011-02-21,4.4,16.9,0.7
2011-02-22,5.5,17.3,2
2011-02-23,5.8,11.9,3.2
2011-02-24,7.8,6.5,6.8
2011-02-25,5,17.6,1.4
2011-02-26,3.9,18.7,-0.2
2011-02-27,7.1,23.8,3.3
2011-03-01,2.5,10.8,-0.5
2011-03-02,0.2,18.7,-4.8
2011-03-03,-2.5,13.3,-7.1
2011-03-04,-0.5,22,-6.2
2011-03-05,0.8,13,-3
2011-03-06,5.1,15.5,1.8
2011-03-07,3.3,15.8,-0.5
2011-03-08,1.5,24.5,-3.9
2011-03-09,2.1,22,-2.9
2011-03-10,0.3,12.2,-3.5
2011-03-11,3.8,16.2,0.1
2011-03-12,6.8,14,4.1
2011-03-13,9.2,15.1,6.9
2011-03-14,8.8,15.1,6.4
2011-03-15,1.1,23,-4.3
2011-03-16,-0.8,20.2,-6.3
2011-03-17,-1,10.4,-4.6
2011-03-18,2.4,4.7,1.3
2011-03-19,8.9,23,5.7
2011-03-20,6.8,14.8,4
2011-03-21,6.8,16.6,3.7
2011-03-22,3.5,20.2,-0.9
2011-03-23,-0.2,13.7,-4.4
2011-03-24,5.7,36,0.5
2011-03-25,3.4,21.6,-1.2
2011-03-26,1.2,22,-4
2011-03-27,4.2,22.7,-0.3
2011-03-28,7.6,17.6,4.6
2011-03-29,7,18,3.8
2011-03-30,4.5,18.7,0.6
2011-04-01,9.9,5.8,9.4
2011-04-02,8.6,16.2,6
2011-04-03,6,16.2,2.8
2011-04-04,5.4,21.2,1.4
2011-04-05,6.9,16.2,3.9
2011-04-06,6.6,6.5,5.4
2011-04-09,9.3,7.2,8.4
2011-04-11,7.7,19.8,4.5
2011-04-12,8,14,5.6
2011-04-13,8.4,9.4,6.8
2011-04-16,9.3,19.1,6.6
2011-04-17,7.7,16.2,4.9
2011-04-18,8.2,17.3,5.4
2011-04-19,6.7,22.7,2.9
2011-04-20,8.4,14.8,6
2011-04-21,10,5.8,9.5
2011-04-23,9.8,20.2,7.1
2011-04-24,9.1,17.3,6.5
2011-04-25,9.1,15.5,6.7
2011-04-28,8.8,19.4,5.9
2011-04-29,9,11.2,7.2
2011-05-01,21.6,56.4,22.4
2011-05-02,21.1,37.8,20.4
2011-05-03,21.8,35.5,20.9
2011-05-04,20,43.3,19.8
2011-05-05,19.4,45.6,19.4
2011-05-06,18.1,69.5,19.8
2011-05-07,20.8,81.5,23.3
2011-05-08,24.2,61.4,25.3
2011-05-09,20.7,94.6,24
2011-05-10,21.7,89.7,24.8
2011-05-11,15.1,96.8,18.4
2011-05-12,17.4,89.7,20.4
2011-05-13,21.5,45.4,21.4
2011-05-14,23.6,32.3,22.2
